age_head,sex_head,edu_group,marital_head,household_size,urban,region,consumption_pc,consumption_per_member,nonfood_share,welfare_ratio,age_group,hh_size_group,education_head,target,welfare_pc,hpline,spline,wgt
15.0,0.0,0,,2.0,1.0,4,45955.3125,551463.75,1.0,10.0,0.0,0.0,1.0,2,638847.4375,30611.45703125,43190.125,2076.08889370657
15.0,0.0,0,,3.0,1.0,4,10620.444444444445,127445.33333333333,1.0,4.751203625378723,0.0,1.0,1.0,2,145441.265625,30611.45703125,43190.125,1301.24038988302
15.0,1.0,0,,4.0,0.0,3,6207.614583333333,74491.375,1.0,2.9524666073632306,0.0,1.0,1.0,2,90379.3046875,30611.45703125,41684.78515625,1075.90649951912
15.0,1.0,0,,5.0,0.0,3,5754.005729166666,69048.06875,1.0,3.3255448551036535,0.0,1.0,1.0,2,101799.7734375,30611.45703125,41684.78515625,524.372749416039
15.0,1.0,0,,2.0,0.0,4,8176.107421875,98113.2890625,1.0,3.91695868568409,0.0,0.0,1.0,2,119903.8125,30611.45703125,40558.76171875,4554.34121305607
15.0,1.0,0,,3.0,0.0,1,4486.865017361111,53842.380208333336,1.0,2.234118072366951,0.0,1.0,1.0,2,68389.609375,30611.45703125,42584.00390625,2525.37586001945
15.0,0.0,0,,4.0,0.0,1,2826.1500651041665,33913.80078125,1.0,1.7470304789120392,0.0,1.0,1.0,2,53479.1484375,30611.45703125,42584.00390625,2525.37602764623
15.0,0.0,0,,4.0,0.0,4,4694.694661458333,56336.3359375,1.0,2.3296284211398075,0.0,1.0,1.0,2,71313.3203125,30611.45703125,40558.76171875,1518.11383870836
15.0,1.0,0,,2.0,1.0,3,10571.225911458334,126854.7109375,1.0,5.247264829995611,0.0,0.0,1.0,2,160626.421875,30611.45703125,43537.83203125,1075.90649951912
15.0,0.0,0,,6.0,0.0,2,3971.8532986111113,47662.239583333336,1.0,1.7697055572917257,0.0,2.0,1.0,2,54173.265625,30611.45703125,41245.17578125,807.458942444778
15.0,0.0,0,,8.0,0.0,2,5384.538736979167,64614.46484375,1.0,2.5470373186714075,0.0,2.0,1.0,2,77968.5234375,30611.45703125,41245.17578125,888.204769776538
15.0,0.0,0,,9.0,0.0,2,3099.5555555555557,37194.666666666664,1.0,1.7171883280527243,0.0,3.0,1.0,2,52565.63671875,30611.45703125,41245.17578125,807.458881615034
15.0,1.0,0,,5.0,0.0,2,3593.1984375,43118.38125,1.0,1.8943257177631996,0.0,1.0,1.0,2,57988.0703125,30611.45703125,41245.17578125,807.458881615034
15.0,1.0,0,,4.0,0.0,2,3983.3079427083335,47799.6953125,1.0,1.733375588413907,0.0,1.0,1.0,2,53061.15234375,30611.45703125,41245.17578125,1480.34132351406
15.0,0.0,0,,6.0,1.0,1,14116.078993055555,169392.94791666666,1.0,8.672443285825505,0.0,2.0,1.0,2,265476.125,30611.45703125,46233.65234375,7612.67543062145
15.0,1.0,0,,1.0,1.0,3,14743.53515625,176922.421875,1.0,6.610310452339064,0.0,0.0,1.0,2,202351.234375,30611.45703125,43537.83203125,7531.34571061014
15.0,0.0,0,,7.0,0.0,2,14755.63392857143,177067.60714285713,1.0,7.21605740701915,0.0,2.0,1.0,2,220894.03125,30611.45703125,41245.17578125,8882.04769776538
15.0,0.0,0,,5.0,0.0,1,3685.0015625,44220.01875,1.0,2.2917849002869,0.0,1.0,1.0,2,70154.875,30611.45703125,42584.00390625,10101.5041105849
15.0,1.0,0,,7.0,0.0,3,908.8018043154761,10905.621651785714,1.0,0.4557440771320685,0.0,2.0,1.0,0,13950.990234375,30611.45703125,41684.78515625,436.977266349732
15.0,1.0,0,,4.0,0.0,3,2478.5419921875,29742.50390625,1.0,1.5749509381253164,0.0,1.0,1.0,2,48211.54296875,30611.45703125,41684.78515625,582.636367548126
15.0,1.0,0,,3.0,0.0,4,6554.963107638889,78659.55729166667,1.0,3.0738616171207345,0.0,1.0,1.0,2,94095.3828125,30611.45703125,40558.76171875,1012.07596823949
15.0,0.0,0,,18.0,0.0,2,2009.564236111111,24114.770833333332,1.0,1.0086103127492732,0.0,3.0,1.0,1,30875.03125,30611.45703125,41245.17578125,888.204769776538
15.0,0.0,0,,4.0,0.0,4,7007.680338541667,84092.1640625,1.0,3.254867937134955,0.0,1.0,1.0,2,99636.25,30611.45703125,40558.76171875,910.868272918113
15.0,0.0,0,,4.0,0.0,1,4959.918294270833,59519.01953125,1.0,2.7986488412669224,0.0,1.0,1.0,2,85670.71875,30611.45703125,42584.00390625,2020.30078859163
15.0,1.0,0,,5.0,0.0,4,5125.3328125,61503.99375,1.0,2.9153509594102394,0.0,1.0,1.0,2,89243.140625,30611.45703125,40558.76171875,1730.07381905102
15.0,1.0,0,,2.0,0.0,1,15171.740885416666,182060.890625,1.0,6.687691610562988,0.0,0.0,2.0,2,204719.984375,30611.45703125,42584.00390625,2020.30062096485
15.0,0.0,0,,6.0,0.0,1,8843.948784722223,106127.38541666667,1.0,4.376100502607467,0.0,2.0,1.0,2,133958.8125,30611.45703125,42584.00390625,7810.15068107583
15.0,0.0,0,,5.0,0.0,1,1880.441015625,22565.2921875,1.0,1.1485098065687978,0.0,1.0,1.0,1,35157.55859375,30611.45703125,42584.00390625,1262.6879243194
15.0,1.0,0,,2.0,0.0,3,4156.704427083333,49880.453125,1.0,1.9773522296148054,0.0,0.0,1.0,2,60529.6328125,30611.45703125,41684.78515625,582.636367548126
15.0,1.0,0,,4.0,1.0,1,11781.04296875,141372.515625,1.0,6.437759657236178,0.0,1.0,1.0,2,197069.203125,30611.45703125,46233.65234375,1301.69186658165
15.0,0.0,0,,2.0,0.0,3,4117.2236328125,49406.68359375,1.0,1.729340257994192,0.0,0.0,1.0,2,52937.625,30611.45703125,41684.78515625,327.732968385024
15.0,1.0,0,,6.0,0.0,3,3879.05078125,46548.609375,1.0,1.7475347835579842,0.0,2.0,1.0,2,53494.5859375,30611.45703125,41684.78515625,5243.72749416039
15.0,1.0,0,,4.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,30611.45703125,40558.76171875,2277.17075806253
15.0,0.0,0,,3.0,0.0,3,6042.710503472223,72512.52604166667,1.0,2.9263354087834506,0.0,1.0,1.0,2,89579.390625,30611.45703125,41684.78515625,5243.72749416039
15.0,0.0,0,,7.0,0.0,3,11363.683035714286,136364.19642857142,1.0,6.116343541206296,0.0,2.0,2.0,2,187230.1875,30611.45703125,41684.78515625,7531.34485470489
15.0,1.0,0,,5.0,0.0,4,2733.4703125,32801.64375,1.0,1.2021674635964654,0.0,1.0,1.0,1,36800.09765625,30611.45703125,40558.76171875,1482.92068770237
15.0,0.0,0,,5.0,1.0,4,16463.240625,197558.8875,1.0,7.9680598550404875,0.0,1.0,1.0,2,243913.921875,30611.45703125,43190.125,1301.24038988302
15.0,0.0,0,,8.0,0.0,4,2992.8958333333335,35914.75,1.0,1.6512179556954587,0.0,2.0,1.0,2,50546.1875,30611.45703125,40558.76171875,1138.58545479852
15.0,1.0,0,,8.0,0.0,2,1465.3006184895833,17583.607421875,1.0,0.8424016717596927,0.0,2.0,1.0,0,25787.142578125,30611.45703125,41245.17578125,1776.40966121256
15.0,0.0,0,,7.0,0.0,3,5197.174851190476,62366.09821428572,1.0,2.7442862806805,0.0,2.0,1.0,2,84006.6015625,30611.45703125,41684.78515625,374.551953227042
15.0,1.0,0,,1.0,0.0,3,3558.7994791666665,42705.59375,1.0,1.802901614782966,0.0,0.0,1.0,2,55189.4453125,30611.45703125,41684.78515625,1310.9318735401
15.0,1.0,0,,2.0,0.0,2,7086.561197916667,85038.734375,1.0,3.3929813094642745,0.0,0.0,1.0,2,103864.1015625,30611.45703125,41245.17578125,888.204708946794
15.0,0.0,0,,5.0,1.0,3,3196.43046875,38357.165625,1.0,1.671408899828534,0.0,1.0,1.0,2,51164.26171875,30611.45703125,43537.83203125,579.334289546478
15.0,0.0,0,,4.0,1.0,4,17456.184895833332,209474.21875,1.0,8.685572561233393,0.0,1.0,1.0,2,265878.03125,30611.45703125,43190.125,5190.22197522864
15.0,0.0,0,,2.0,1.0,1,45284.604166666664,543415.25,1.0,10.0,0.0,0.0,1.0,2,583763.0,30611.45703125,46233.65234375,1903.16900375628
15.0,0.0,0,,10.0,0.0,2,1935.5247395833333,23226.296875,1.0,0.9442375218735122,0.0,3.0,1.0,0,28904.486328125,30611.45703125,41245.17578125,8882.04769776538
15.0,0.0,0,,11.0,1.0,1,7132.211647727273,85586.53977272728,1.0,4.009711437443063,0.0,3.0,1.0,2,122743.109375,30611.45703125,46233.65234375,7810.1511994899
15.0,0.0,0,,6.0,0.0,4,4608.989583333333,55307.875,1.0,2.4635539721455904,0.0,2.0,1.0,2,75412.9765625,30611.45703125,40558.76171875,1012.07589247224
15.0,0.0,0,,4.0,0.0,4,6205.497395833333,74465.96875,1.0,3.7412894196961846,0.0,1.0,1.0,2,114526.3203125,30611.45703125,40558.76171875,828.062093840921
15.0,1.0,0,,4.0,0.0,2,4848.017252604167,58176.20703125,1.0,2.0138692710156394,0.0,1.0,1.0,2,61647.47265625,30611.45703125,41245.17578125,986.894215676039
15.0,0.0,0,,10.0,0.0,4,3152.8416666666667,37834.1,1.0,1.5847760738071288,0.0,3.0,1.0,2,48512.3046875,30611.45703125,40558.76171875,9108.68363838813
15.0,0.0,0,,6.0,0.0,1,6558.452256944444,78701.42708333333,1.0,3.331674861829842,0.0,2.0,1.0,2,101987.421875,30611.45703125,42584.00390625,2020.30078859163
15.0,0.0,0,,4.0,0.0,3,4582.652669270833,54991.83203125,1.0,2.43379642502622,0.0,1.0,1.0,2,74502.0546875,30611.45703125,41684.78515625,476.702482539376
15.0,0.0,0,,13.0,0.0,3,4072.696314102564,48872.355769230766,1.0,2.0820648621016464,0.0,3.0,1.0,2,63735.0390625,30611.45703125,41684.78515625,655.465936770049
15.0,0.0,0,,11.0,1.0,2,3210.595880681818,38527.150568181816,1.0,1.5633667337328894,0.0,3.0,1.0,2,47856.93359375,30611.45703125,44187.7421875,2293.91413689974
15.0,1.0,0,,5.0,0.0,2,13906.783333333333,166881.4,1.0,6.953038543958151,0.0,1.0,1.0,2,212842.640625,30611.45703125,41245.17578125,8882.04769776538
15.0,0.0,0,,5.0,1.0,2,6683.744791666667,80204.9375,1.0,3.1700837602546943,0.0,1.0,1.0,2,97040.8828125,30611.45703125,44187.7421875,16057.3993981821
15.0,0.0,0,,4.0,0.0,4,9710.20703125,116522.484375,1.0,5.286926757023801,0.0,1.0,1.0,2,161840.53125,30611.45703125,40558.76171875,1138.58537903127
15.0,0.0,0,,10.0,0.0,2,1272.3984375,15268.78125,1.0,0.6476934379016843,0.0,3.0,1.0,0,19826.83984375,30611.45703125,41245.17578125,986.894215676039
15.0,0.0,0,,3.0,0.0,1,3752.1614583333335,45025.9375,1.0,1.632945972408972,0.0,1.0,1.0,2,49986.85546875,30611.45703125,42584.00390625,10101.5041105849
15.0,0.0,0,,4.0,1.0,1,12530.286458333334,150363.4375,1.0,6.558440575698462,0.0,1.0,1.0,2,200763.421875,30611.45703125,46233.65234375,7612.67601502512
15.0,1.0,0,,4.0,1.0,1,5238.424153645833,62861.08984375,1.0,2.848346073448552,0.0,1.0,1.0,2,87192.0234375,30611.45703125,46233.65234375,867.7945777211
15.0,0.0,0,,3.0,0.0,2,19197.168402777777,230366.02083333334,1.0,8.457817251583066,0.0,1.0,1.0,2,258906.109375,30611.45703125,41245.17578125,986.894154846295
15.0,0.0,0,,8.0,0.0,3,2645.1643880208335,31741.97265625,1.0,1.4190361987884184,0.0,2.0,1.0,2,43438.765625,30611.45703125,41684.78515625,5243.72749416039
15.0,1.0,0,,1.0,0.0,3,9731.852864583334,116782.234375,1.0,4.930194513313476,0.0,0.0,1.0,2,150920.4375,30611.45703125,41684.78515625,873.954607190366
15.0,1.0,0,,5.0,0.0,3,1391.3177083333333,16695.8125,1.0,0.720914912244994,0.0,1.0,1.0,0,22068.255859375,30611.45703125,41684.78515625,582.636404793577
15.0,1.0,0,,8.0,0.0,2,3369.5716145833335,40434.859375,1.0,1.7681431316629432,0.0,2.0,1.0,2,54125.4375,30611.45703125,41245.17578125,1480.34132351406
15.0,0.0,0,,6.0,0.0,4,2638.128472222222,31657.541666666668,1.0,1.5048231150178275,0.0,2.0,1.0,2,46064.828125,30611.45703125,40558.76171875,9108.68303225013
15.0,0.0,0,12.0,5.0,0.0,4,4319.961458333333,51839.5375,1.0,2.4402030847059537,0.0,1.0,2.0,2,74698.171875,30611.45703125,40558.76171875,1012.07596823949
15.0,0.0,0,,9.0,0.0,2,7964.364583333333,95572.375,1.0,4.203144426240533,0.0,3.0,1.0,2,128664.375,30611.45703125,41245.17578125,4014.34984954553
15.0,1.0,0,,2.0,1.0,4,13597.009114583334,163164.109375,1.0,6.171315299763301,0.0,0.0,1.0,2,188912.953125,30611.45703125,43190.125,1482.92051501051
15.0,0.0,0,,1.0,0.0,4,7426.1796875,89114.15625,1.0,2.933825710936201,0.0,0.0,1.0,2,89808.6796875,30611.45703125,40558.76171875,4554.34181919407
15.0,0.0,0,,2.0,1.0,4,11666.2734375,139995.28125,1.0,4.912857254604811,0.0,0.0,1.0,2,150389.71875,30611.45703125,43190.125,10380.4446412247
15.0,0.0,0,,1.0,0.0,1,13623.583333333334,163483.0,1.0,5.314893205962382,0.0,0.0,1.0,2,162696.625,30611.45703125,42584.00390625,1010.15031048242
15.0,0.0,0,,7.0,1.0,4,5571.854166666667,66862.25,1.0,2.813270358205599,0.0,2.0,1.0,2,86118.3046875,30611.45703125,43190.125,3460.14798348576
15.0,0.0,0,,6.0,0.0,4,5566.584201388889,66799.01041666667,1.0,2.3477239233217038,0.0,2.0,1.0,2,71867.25,30611.45703125,40558.76171875,1138.58537903127
15.0,0.0,0,,6.0,0.0,3,3432.2962239583335,41187.5546875,1.0,2.028418051707305,0.0,2.0,1.0,2,62092.83203125,30611.45703125,41684.78515625,5243.72749416039
15.0,1.0,0,,4.0,1.0,4,7658.360026041667,91900.3203125,1.0,4.333676639912063,0.0,1.0,1.0,2,132660.15625,30611.45703125,43190.125,3036.22767741671
15.0,0.0,0,,2.0,1.0,1,8354.091145833334,100249.09375,1.0,4.877942835179792,0.0,0.0,1.0,2,149320.9375,30611.45703125,46233.65234375,1268.77938453783
15.0,0.0,0,,16.0,0.0,2,2201.2511393229165,26415.013671875,1.0,1.1660752273996677,0.0,3.0,1.0,1,35695.26171875,30611.45703125,41245.17578125,986.894215676039
15.0,0.0,0,,6.0,0.0,4,4763.269965277777,57159.239583333336,1.0,2.092339048403165,0.0,2.0,1.0,2,64049.546875,30611.45703125,40558.76171875,1821.73654583623
15.0,1.0,0,,6.0,0.0,1,2477.0060763888887,29724.072916666668,1.0,1.3180851787391183,0.0,2.0,1.0,1,40348.5078125,30611.45703125,42584.00390625,10101.5041105849
15.0,1.0,0,,2.0,0.0,1,2270.8483072916665,27250.1796875,1.0,1.0708259634713464,0.0,0.0,1.0,1,32779.54296875,30611.45703125,42584.00390625,1010.15039429581
15.0,1.0,0,,10.0,0.0,2,4220.042708333333,50640.5125,1.0,2.181532062711916,0.0,3.0,1.0,2,66779.875,30611.45703125,41245.17578125,888.204769776538
15.0,0.0,0,,7.0,0.0,4,4877.180059523809,58526.16071428572,1.0,2.878279208420356,0.0,2.0,1.0,2,88108.3203125,30611.45703125,40558.76171875,535.804853051728
15.0,0.0,0,,5.0,1.0,1,7860.85625,94330.275,1.0,3.167891719463186,0.0,1.0,1.0,2,96973.78125,30611.45703125,46233.65234375,976.268770332719
15.0,0.0,0,,4.0,1.0,4,1907.73388671875,22892.806640625,1.0,1.13173567954094,0.0,1.0,1.0,1,34644.078125,30611.45703125,43190.125,10380.4439504573
15.0,0.0,0,,7.0,0.0,1,7696.335565476191,92356.02678571429,1.0,3.8228877489573514,0.0,2.0,1.0,2,117024.1640625,30611.45703125,42584.00390625,1262.68793000973
15.0,1.0,0,,4.0,0.0,1,12397.658854166666,148771.90625,1.0,6.393764691605331,0.0,1.0,1.0,2,195722.453125,30611.45703125,42584.00390625,1683.58385080404
15.0,0.0,0,,7.0,0.0,4,4838.859002976191,58066.30803571428,1.0,2.201799188493177,0.0,2.0,1.0,2,67400.28125,30611.45703125,40558.76171875,535.804853051728
15.0,0.0,0,,5.0,0.0,4,5093.9390625,61127.26875,1.0,2.866383386632839,0.0,1.0,1.0,2,87744.171875,30611.45703125,40558.76171875,828.062093840921
15.0,1.0,0,,6.0,0.0,4,3262.011284722222,39144.135416666664,1.0,1.61381391490344,0.0,2.0,1.0,2,49401.1953125,30611.45703125,40558.76171875,1821.73654583623
15.0,1.0,0,,6.0,0.0,2,6550.189236111111,78602.27083333333,1.0,3.467316222620386,0.0,2.0,1.0,2,106139.6015625,30611.45703125,41245.17578125,986.894215676039
15.0,0.0,0,,5.0,0.0,3,4574.321354166666,54891.85625,1.0,2.652685568988225,0.0,1.0,1.0,2,81202.5703125,30611.45703125,41684.78515625,582.636367548126
15.0,0.0,0,,5.0,0.0,3,2667.340885416667,32008.090625,1.0,1.34998257520258,0.0,1.0,1.0,1,41324.93359375,30611.45703125,41684.78515625,476.702482539376
15.0,0.0,0,,6.0,0.0,2,3278.0145399305557,39336.174479166664,1.0,1.835036361105096,0.0,2.0,1.0,2,56173.13671875,30611.45703125,41245.17578125,8882.04769776538
15.0,0.0,0,,9.0,0.0,2,6181.199652777777,74174.39583333333,1.0,2.8999523130956,0.0,3.0,1.0,2,88771.765625,30611.45703125,41245.17578125,986.894215676039
15.0,0.0,0,,5.0,0.0,4,2166.79765625,26001.571875,1.0,1.276970185667565,0.0,1.0,1.0,1,39089.91796875,30611.45703125,40558.76171875,910.868272918113
15.0,0.0,0,,6.0,0.0,1,7692.189236111111,92306.27083333333,1.0,3.980250705254479,0.0,2.0,1.0,2,121841.2734375,30611.45703125,42584.00390625,3367.16803686164
15.0,0.0,0,,5.0,0.0,4,6206.396354166666,74476.75625,1.0,3.182405280498404,0.0,1.0,1.0,2,97418.0625,30611.45703125,40558.76171875,4554.34151612507
15.0,0.0,0,,7.0,0.0,3,5828.630952380952,69943.57142857143,1.0,2.787720539172106,0.0,2.0,1.0,2,85336.1875,30611.45703125,41684.78515625,7531.34571061014
15.0,1.0,0,,7.0,0.0,4,3180.9148065476193,38170.97767857143,1.0,1.4909224525692675,0.0,2.0,1.0,2,45639.30859375,30611.45703125,40558.76171875,9108.68363838813
15.0,0.0,0,,10.0,0.0,2,2991.333072916667,35895.996875,1.0,1.604119576858797,0.0,3.0,2.0,2,49104.4375,30611.45703125,41245.17578125,888.204769776538
15.0,1.0,0,,2.0,1.0,1,22965.317708333332,275583.8125,1.0,10.0,0.0,0.0,1.0,2,391723.21875,30611.45703125,46233.65234375,1268.77938453783
15.0,0.0,0,,8.0,0.0,3,2630.3082682291665,31563.69921875,1.0,1.3908197668535307,0.0,2.0,1.0,2,42575.01953125,30611.45703125,41684.78515625,476.702482539376
15.0,0.0,0,,6.0,0.0,3,2764.6404079861113,33175.684895833336,1.0,1.4840136575702545,0.0,2.0,1.0,2,45427.8203125,30611.45703125,41684.78515625,753.134571061014
15.0,1.0,0,,5.0,1.0,1,7149.488020833333,85793.85625,1.0,3.0540393309133007,0.0,1.0,1.0,2,93488.59375,30611.45703125,46233.65234375,2537.55876907565
15.0,0.0,0,,4.0,1.0,1,18074.333333333332,216892.0,1.0,9.910001782676089,0.0,1.0,1.0,2,303359.59375,30611.45703125,46233.65234375,1562.03008437376
15.0,1.0,0,,3.0,0.0,4,4865.924913194444,58391.098958333336,1.0,2.3757526446963215,0.0,1.0,1.0,2,72725.25,30611.45703125,40558.76171875,910.868348685363
15.0,1.0,0,,2.0,0.0,2,9482.065755208334,113784.7890625,1.0,5.855951860344364,0.0,0.0,1.0,2,179259.21875,30611.45703125,41245.17578125,986.894154846295
15.0,1.0,0,,1.0,0.0,2,16233.932291666666,194807.1875,1.0,8.224173113288746,0.0,0.0,1.0,2,251753.921875,30611.45703125,41245.17578125,4441.02384888269
15.0,0.0,0,,4.0,1.0,2,33997.338541666664,407968.0625,1.0,10.0,0.0,1.0,1.0,2,523433.03125,30611.45703125,44187.7421875,2007.17492477276
15.0,0.0,0,13.0,11.0,0.0,2,4924.635890151515,59095.630681818184,1.0,2.2486183622272757,0.0,3.0,1.0,2,68833.484375,30611.45703125,41245.17578125,807.458881615034
15.0,1.0,0,,4.0,0.0,1,4797.0595703125,57564.71484375,1.0,2.2108090401712084,0.0,1.0,1.0,2,67676.0859375,30611.45703125,42584.00390625,5050.7517200389
15.0,1.0,0,,4.0,0.0,3,2979.0921223958335,35749.10546875,1.0,1.468158176581404,0.0,1.0,1.0,2,44942.4609375,30611.45703125,41684.78515625,2510.4484275525
15.0,0.0,0,,1.0,0.0,3,11670.537760416666,140046.453125,1.0,4.552962387831456,0.0,0.0,1.0,2,139372.8125,30611.45703125,41684.78515625,582.636367548126
15.0,0.0,0,,4.0,0.0,3,6169.919270833333,74039.03125,1.0,2.519120636638677,0.0,1.0,1.0,2,77113.953125,30611.45703125,41684.78515625,655.465936770049
15.0,1.0,0,,3.0,1.0,3,5299.673177083333,63596.078125,1.0,2.338209766997727,0.0,1.0,2.0,2,71576.0078125,30611.45703125,43537.83203125,1882.83642765254
15.0,0.0,0,,3.0,1.0,1,9655.068576388889,115860.82291666667,1.0,4.812993194822251,0.0,1.0,1.0,2,147332.734375,30611.45703125,46233.65234375,781.015042186879
15.0,1.0,0,,2.0,1.0,1,8494.1796875,101930.15625,1.0,4.953837111385864,0.0,0.0,1.0,2,151644.171875,30611.45703125,46233.65234375,3905.07559974495
15.0,1.0,0,,7.0,0.0,3,4607.001860119048,55284.02232142857,1.0,2.5560785617823596,0.0,2.0,1.0,2,78245.2890625,30611.45703125,41684.78515625,941.418213826268
15.0,1.0,0,,8.0,0.0,1,4916.714518229167,59000.57421875,1.0,2.554414815837565,0.0,2.0,1.0,2,78194.359375,30611.45703125,42584.00390625,918.318578365917
15.0,0.0,0,,2.0,1.0,4,97626.83333333333,1171522.0,1.0,10.0,0.0,0.0,1.0,2,1255247.0,30611.45703125,43190.125,4554.34151612507
15.0,0.0,0,,3.0,0.0,2,5290.058159722223,63480.697916666664,1.0,2.7537892075487975,0.0,1.0,1.0,2,84297.5,30611.45703125,41245.17578125,986.894215676039
15.0,0.0,0,,3.0,0.0,1,6130.64453125,73567.734375,1.0,3.191364089196077,0.0,1.0,1.0,2,97692.3046875,30611.45703125,42584.00390625,7810.15068107583
15.0,0.0,0,,2.0,1.0,4,9218.729166666666,110624.75,1.0,3.6419995934426614,0.0,0.0,1.0,2,111486.9140625,30611.45703125,43190.125,10380.4439504573
15.0,0.0,0,,1.0,0.0,2,9727.876302083334,116734.515625,1.0,4.42016743884062,0.0,0.0,1.0,2,135307.765625,30611.45703125,41245.17578125,2960.68240370914
15.0,1.0,0,,4.0,0.0,2,4128.852864583333,49546.234375,1.0,2.6721638255080404,0.0,1.0,1.0,2,81798.828125,30611.45703125,41245.17578125,888.204769776538
15.0,1.0,0,,1.0,0.0,3,13923.520833333334,167082.25,1.0,6.319509915928383,0.0,0.0,1.0,2,193449.40625,30611.45703125,41684.78515625,327.732968385024
15.0,0.0,0,12.0,1.0,0.0,1,11074.690104166666,132896.28125,1.0,4.375225625924117,0.0,0.0,1.0,2,133932.03125,30611.45703125,42584.00390625,1443.0719439578
15.0,0.0,0,,15.0,0.0,2,2679.9671875,32159.60625,1.0,1.413138437622862,0.0,3.0,1.0,2,43258.2265625,30611.45703125,41245.17578125,740.170600927286
15.0,1.0,0,,4.0,1.0,1,13318.635416666666,159823.625,1.0,6.413659714059776,0.0,1.0,1.0,2,196331.46875,30611.45703125,46233.65234375,3806.33800751256
15.0,1.0,0,14.0,1.0,0.0,3,13258.201822916666,159098.421875,1.0,6.7166564601973855,0.0,0.0,1.0,2,205606.640625,30611.45703125,41684.78515625,582.636367548126
15.0,1.0,0,,5.0,0.0,2,3233.6955729166666,38804.346875,1.0,1.4247109021298066,0.0,1.0,1.0,2,43612.4765625,30611.45703125,41245.17578125,986.894215676039
15.0,0.0,0,,4.0,0.0,4,12982.477864583334,155789.734375,1.0,6.093830524289249,0.0,1.0,1.0,2,186541.03125,30611.45703125,40558.76171875,1012.07589247224
15.0,0.0,0,,5.0,1.0,3,5807.66875,69692.025,1.0,3.4226982774142596,0.0,1.0,2.0,2,104773.78125,30611.45703125,43537.83203125,1747.90921438073
15.0,1.0,0,,1.0,0.0,3,11189.243489583334,134270.921875,1.0,5.668514380019838,0.0,0.0,1.0,2,173521.484375,30611.45703125,41684.78515625,582.636404793577
15.0,1.0,0,,5.0,0.0,1,18781.997916666667,225383.975,1.0,9.900315866723206,0.0,1.0,1.0,2,303063.09375,30611.45703125,42584.00390625,1122.38926180716
15.0,0.0,0,8.0,2.0,0.0,4,6867.161458333333,82405.9375,1.0,2.86509608266819,0.0,0.0,1.0,2,87704.765625,30611.45703125,40558.76171875,910.868297511988
15.0,1.0,0,,1.0,0.0,2,5261.483072916667,63137.796875,1.0,2.6654876588920127,0.0,0.0,1.0,2,81594.4609375,30611.45703125,41245.17578125,986.894215676039
15.0,0.0,0,,4.0,0.0,1,10892.942057291666,130715.3046875,1.0,6.010547266246438,0.0,1.0,1.0,2,183991.609375,30611.45703125,42584.00390625,1122.38934562055
15.0,0.0,0,,9.0,0.0,2,2884.271990740741,34611.26388888889,1.0,1.5796867058430049,0.0,3.0,1.0,2,48356.51171875,30611.45703125,41245.17578125,2960.68264702812
15.0,0.0,0,,7.0,0.0,4,5609.108630952381,67309.30357142857,1.0,2.6554357647699565,0.0,2.0,1.0,2,81286.7578125,30611.45703125,40558.76171875,3036.22767741671
15.0,0.0,0,,5.0,0.0,2,3105.6692708333335,37268.03125,1.0,1.7091387224426924,0.0,1.0,1.0,2,52319.2265625,30611.45703125,41245.17578125,8944.32394167023
15.0,1.0,0,,2.0,0.0,2,4209.098307291667,50509.1796875,1.0,2.224031469018251,0.0,0.0,1.0,2,68080.84375,30611.45703125,41245.17578125,986.894154846295
15.0,1.0,0,,1.0,0.0,1,11273.0390625,135276.46875,1.0,5.710965295494832,0.0,0.0,1.0,2,174820.96875,30611.45703125,42584.00390625,1010.15039429581
15.0,0.0,0,,7.0,0.0,3,11651.863095238095,139822.35714285713,1.0,7.206494504648931,0.0,2.0,1.0,2,220601.296875,30611.45703125,41684.78515625,1048.74542434118
15.0,0.0,0,,6.0,0.0,2,5396.527777777777,64758.333333333336,1.0,2.6397653145849063,0.0,2.0,1.0,2,80807.0625,30611.45703125,41245.17578125,1268.86392206377
15.0,0.0,0,,7.0,0.0,4,6072.565848214285,72870.79017857143,1.0,3.1698032790776227,0.0,2.0,1.0,2,97032.296875,30611.45703125,40558.76171875,910.868348685363
15.0,0.0,0,,2.0,0.0,3,24911.864583333332,298942.375,1.0,9.779883017145465,0.0,0.0,1.0,2,299376.46875,30611.45703125,41684.78515625,582.636367548126
15.0,1.0,0,,4.0,1.0,1,18513.243489583332,222158.921875,1.0,8.12158233749542,0.0,1.0,1.0,2,248613.46875,30611.45703125,46233.65234375,7810.1511994899
15.0,0.0,0,,6.0,1.0,3,4436.673611111111,53240.083333333336,1.0,1.941299296512884,0.0,2.0,1.0,2,59426.0,30611.45703125,43537.83203125,836.816160348861
15.0,1.0,0,,3.0,0.0,3,4989.357638888889,59872.291666666664,1.0,2.2206266470134177,0.0,1.0,1.0,2,67976.6171875,30611.45703125,41684.78515625,873.954607190366
15.0,0.0,0,,4.0,0.0,1,14679.286458333334,176151.4375,1.0,7.581675723180136,0.0,1.0,2.0,2,232086.140625,30611.45703125,42584.00390625,2525.37602764623
